Tahun,Provinsi,Kabupaten/Kota,Timbulan Sampah Harian(ton),Timbulan Sampah Tahunan(ton),Sisa Makanan,Sisa Makanan (%),KayuRanting,KayuRanting (%),KertasKarton,KertasKarton (%),Plastik,Plastik(%),Logam,Logam(%),Kain,Kain(%),Karet Kulit,Karet Kulit (%),Kaca,Kaca(%),Lainnya,Lainnya(%),Rumah Tangga(ton),Perkantoran(ton),Pasar(ton),Perniagaan(ton),Fasilitas Publik(ton),Kawasan(ton),Lain(ton),Timbulan Sampah Tahunan (ton/tahun)(A),Pengurangan Sampah Tahunan (ton/tahun)(B), %Pengurangan Sampah(B/A) ,Penanganan Sampah Tahunan (ton/tahun)(C),%Penanganan Sampah(C/A),Sampah Terkelola Tahunan (ton/tahun)(B+C),%Sampah Terkelola(B+C)/A,Daur ulang Sampah Tahunan (ton/tahun)(D),Bahan baku Sampah Tahunan (ton/tahun)(E),Recycling Rate(D+E)/A,P1/P2,Luas Wilayah (km2)(A),Luas RTH (km2)(B),% RTH(B/A),Taman Kota (km2),Hutan Kota (km2),Jalur hijau di Jalan (km2),Sempadan Sungai (km2),Sempadan Pantai (km2),Tempat Pemakaman Umum (km2),Sempadan Rel Kereta Api (km2),Jalur Hijau Jaringan Listrik Tegangan Tinggi (km2),Pengaman Sumber_Air Baku Mata Air (km2),Kebun Bibit (km2),Lainlain (km2),Klaster
2024,Jawa Barat,Kota Bandung,1496.31,546151.49,1556568.342,44.52,139154.133,3.98,458719.152,13.12,583887.945,16.7,31467.015,0.9,166075.9125,4.75,83212.773,2.38,68877.7995,1.97,408371.928,11.68,60.0,4.0,10.0,6.0,13.3,5.0,1.7,546151.49,521.0,0.09539,119176.0,21.82105,119697.0,21.91645,521.0,119176.0,21.92,P 2,167.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Barat,Kota Cirebon,216.35,78969.28,1720896.087,49.22,411168.996,11.76,194396.226,5.56,664653.2835,19.01,24823.9785,0.71,61535.496,1.76,20278.743,0.58,49997.5905,1.43,348584.5995,9.97,104.41,1.27,8.01,58.0,22.09,13.89,8.68,78969.28,17.0,0.02153,8577.0,10.86119,8594.0,10.88271,4.0,8577.0,10.87,P 2,37.36,1.70102,4.55,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1
2024,Jawa Barat,Kota Bekasi,1768.29,645426.98,2279610.42,65.2,251736.12,7.2,146846.07,4.2,545428.26,15.6,6992.67,0.2,220269.105,6.3,17481.675,0.5,17481.675,0.5,10489.005,0.3,921.0,47.0,435.0,211.0,69.0,73.0,24.0,645426.98,23168.33333,3.58961,38129.0,5.90756,61297.33,9.49718,11662.0,38129.0,5.91,P 2,210.49,16.16754,7.68,4.54,0.02,1.15,1.16,0.0,2.04,0.0,1.51,1.19,0.0,4.23,1
2024,Jawa Barat,Kota Depok,1363.09,497529.02,2279610.42,65.2,251736.12,7.2,146846.07,4.2,545428.26,15.6,6992.67,0.2,220269.105,6.3,17481.675,0.5,17481.675,0.5,10489.005,0.3,156.2,7.4,104.2,29.8,409.2,22.3,14.9,497529.02,68322.33333,13.73233,80699.0,16.21996,149021.33,29.95229,60162.66667,80699.0,16.22,P 2,200.29,0.08544,0.04,0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Jawa Barat,Kota Tasikmalaya,334.88,122229.45,884572.755,25.3,523051.716,14.96,426203.2365,12.19,1102394.426,31.53,30418.1145,0.87,118875.39,3.4,1319.515409,1.079543651,149643.138,4.28,261176.2245,7.47,0.19,0.02,0.33,0.12,0.22,0.11,0.08,122229.45,16929.66667,13.85073,22025.0,18.01939,38954.67,31.87012,16929.66667,22025.0,18.02,P 2,183.8,0.26212,0.14,0.0,0.0,0.02,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,1
2024,Jawa Barat,Kota Banjar,87.2,31828.0,884572.755,25.3,523051.716,14.96,426203.2365,12.19,1102394.426,31.53,30418.1145,0.87,118875.39,3.4,0.0,0.0,149643.138,4.28,261176.2245,7.47,29.35,0.39,7.59,4.12,0.49,1.09,3.21,31828.0,6148.0,19.31633,28314.0,88.95941,34462.0,108.27573,5003.666667,10371.0,32.58,P 2,132.0,36.2767,27.48,0.17,0.08,0.04,0.65,0.0,0.02,0.02,0.0,0.0,0.0,35.31,0
2024,Jawa Tengah,Kab. Cilacap,963.76,351771.64,2016336.395,57.67,59787.3285,1.71,339494.1285,9.71,574098.207,16.42,46501.2555,1.33,43704.1875,1.25,1794.0372,0.51,40907.1195,1.17,375506.379,10.74,373.0,155.0,207.0,31.0,8.0,62.0,114.0,351771.64,3319.0,0.94351,66059.0,18.77894,69378.0,19.72245,15811.8,37472.0,10.65,P 2,2249.28,282.63028,12.57,62.09,0.89,190.35,22.84,0.39,1.97,0.72,1.52,0.38,0.0,1.37,1
2024,Jawa Tengah,Kab. Banyumas,731.43,266971.66,1258680.6,36.0,209780.1,6.0,209780.1,6.0,1048900.5,30.0,314670.15,9.0,174816.75,5.0,104890.05,3.0,174816.75,5.0,20411.67798,7.645625,330.7,10.9,70.8,54.5,27.2,27.2,27.2,266971.66,13.0,0.00487,201895.0,75.62413,201908.0,75.629,24425.5,166947.0,62.53,P 2,1328.0,231.13727,17.4,2.94,0.31,0.0,17.23,0.0,17.22,1.44,2.56,0.0,0.02,181.9,0
2024,Jawa Tengah,Kab. Purbalingga,513.67,187488.27,2112835.241,60.43,70625.967,2.02,315369.417,9.02,653465.0115,18.69,21327.6435,0.61,79017.171,2.26,177963.4515,5.09,28320.3135,0.81,37410.7845,1.07,106.85,14.55,14.46,32.04,47.62,14.9,283.24,187488.27,2.0,0.00107,28536.0,15.22015,28538.0,15.22122,18485.81875,28536.0,15.22,P 2,805.76,0.136,0.02,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Tengah,Kab. Kebumen,485.12,177069.85,1227213.585,35.1,455222.817,13.02,376555.2795,10.77,439489.3095,12.57,12586.806,0.36,16083.141,0.46,10139.3715,0.29,14334.9735,0.41,944709.717,27.02,65.0,9.0,6.0,4.0,10.0,4.0,5.0,177069.85,41893.0,23.65902,79174.0,44.71343,121067.0,68.37245,40717.0,54354.0,53.69,P 2,1281.11,316.34399,24.69,1.64,0.02,4.24,11.02,25.97,2.27,1.14,0.0,0.05,0.0,0.0,0
2024,Jawa Tengah,Kab. Purworejo,323.12,117937.34,752760.9255,21.53,880027.5195,25.17,242995.2825,6.95,635633.703,18.18,15383.874,0.44,108036.7515,3.09,99995.181,2.86,27970.68,0.8,733531.083,20.98,57.11,0.01,13.88,0.16,1.42,0.27,0.12,117937.34,22897.8,19.41523,55020.0,46.65189,77917.8,66.06712,21779.6,28386.0,24.07,P 2,1034.84,0.44781,0.04,0.16,0.1,0.0,0.01,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0
2024,Jawa Tengah,Kab. Wonosobo,363.87,132810.94,2130316.916,60.93,332151.825,9.5,474452.6595,13.57,318516.1185,9.11,87408.375,2.5,34963.35,1.0,10838.6385,0.31,25872.879,0.74,81814.239,2.34,260.0,2.0,50.0,10.0,6.0,5.0,30.0,132810.94,7891.0,5.94153,59704.0,44.95413,67595.0,50.89566,7891.0,12254.0,15.17,P 2,1011.62,0.03212,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Jawa Tengah,Kab. Magelang,668.71,244077.51,1587685.724,45.41,234604.0785,6.71,154887.6405,4.43,869538.5145,24.87,21327.6435,0.61,75171.2025,2.15,23775.078,0.68,46151.622,1.32,483193.497,13.82,2541.205103,462.8698485,1635.945142,587.8350487,713.1069156,360.1584817,222.0974491,244077.51,62102.0,25.44356,92990.0,38.09855,155092.0,63.54211,62101.0,6886.0,28.26,P 2,1129.98,0.23013,0.02,0.21,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Jawa Tengah,Kab. Boyolali,299.79,109424.6,812198.6205,23.23,1264624.37,36.17,509066.376,14.56,231107.7435,6.61,474802.293,13.58,130063.662,3.72,37061.151,1.06,9440.1045,0.27,27970.68,0.8,89.94,37.47,59.96,74.95,19.49,14.99,2.99,109424.6,11425.0,10.44098,55560.0,50.77469,66985.0,61.21567,11425.0,18333.0,27.19,P 2,1096.35,0.38562,0.04,0.26,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.04,0
2024,Jawa Tengah,Kab. Klaten,653.97,238699.57,2097801.0,60.0,174816.75,5.0,174816.75,5.0,699267.0,20.0,17481.675,0.5,174816.75,5.0,104890.05,3.0,17481.675,0.5,34963.35,1.0,352.5,1.403333333,3.4,2.2,9.946666667,6.4,222.0974491,238699.57,50897.25,21.32272,124696.0,52.23973,175593.25,73.56245,21830.0,63375.0,26.55,P 2,701.52,5.2879,0.75,3.21,0.04,0.03,0.95,0.0,0.45,0.06,0.01,0.17,0.0,0.26,0
2024,Jawa Tengah,Kab. Sukoharjo,366.59,133804.91,1837324.043,52.55,14684.607,0.42,466061.4555,13.33,831778.0965,23.79,31117.3815,0.89,41606.3865,1.19,11537.9055,0.33,36012.2505,1.03,226212.8745,6.47,241.13,37.41,13.87,14.91,30.22,17.0,12.49,133804.91,422.0,0.31538,104389.0,78.01582,104811.0,78.33121,312.0,20359.0,15.45,P 2,466.66,78.39323,16.8,0.13,0.01,0.05,16.53,0.0,0.0,0.0,0.0,0.0,0.0,61.67,0
2024,Jawa Tengah,Kab. Wonogiri,348.4,127166.54,1048900.5,30.0,524450.25,15.0,874083.75,25.0,349633.5,10.0,174816.75,5.0,174816.75,5.0,122371.725,3.5,157335.075,4.5,69926.7,2.0,156.78,52.26,87.1,13.94,20.9,10.45,6.97,127166.54,44281.0,34.82127,27309.0,21.47499,71590.0,56.29626,44281.0,5143.0,38.87,P 2,1941.28,711.5691,36.65,0.0,0.01,6.99,0.0,0.43,0.04,0.0,0.0,9.56,0.0,694.54,0
2024,Jawa Tengah,Kab. Karanganyar,382.05,139446.94,2202691.05,63.0,104890.05,3.0,174816.75,5.0,699267.0,20.0,34963.35,1.0,69926.7,2.0,34963.35,1.0,104890.05,3.0,69926.7,2.0,45.0,2.0,21.0,1.0,1.0,360.1584817,1.0,139446.94,3433.666667,2.46235,9.0,0.00645,3442.67,2.4688,415.6666667,9.0,0.01,P 2,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Tengah,Kab. Sragen,598.49,218449.22,2597776.905,74.3,27970.68,0.8,311173.815,8.9,391589.52,11.2,17481.675,0.5,62934.03,1.8,10489.005,0.3,62934.03,1.8,13985.34,0.4,188.35,40.22,148.78,50.15,102.94,64.28,3.77,218449.22,141.0,0.06455,146980.0,67.28337,147121.0,67.34792,139.0,72896.0,33.43,P 2,994.57,158.04551,15.89,0.13,60.08,43.61,10.63,0.0,0.97,0.38,0.11,2.94,0.03,34.0,0
2024,Jawa Tengah,Kab. Grobogan,865.25,315817.2,2597776.905,74.3,27970.68,0.8,311173.815,8.9,391589.52,11.2,17481.675,0.5,62934.03,1.8,10489.005,0.3,62934.03,1.8,13985.34,0.4,520.7,42.0,109.2,58.8,25.2,33.6,50.4,315817.2,983.0,0.31126,171183.0,54.20319,172166.0,54.51445,79685.5,140523.0,44.49,P 2,2022.25,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Jawa Tengah,Kab. Rembang,266.2,97163.15,1332802.902,38.12,55591.7265,1.59,467809.623,13.38,1204487.408,34.45,32515.9155,0.93,65731.098,1.88,26921.7795,0.77,46501.2555,1.33,263973.2925,7.55,52.28,3.68,1661.23,0.02,152.0,360.1584817,11.86,97163.15,14759.33333,15.19026,13939.0,14.34597,28698.33,29.53623,14241.66667,13939.0,14.35,P 2,1014.08,1.37809,0.14,0.08,1.28,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Tengah,Kab. Pati,679.68,248083.93,1048900.5,30.0,174816.75,5.0,699267.0,20.0,874083.75,25.0,174816.75,5.0,174816.75,5.0,69926.7,2.0,174816.75,5.0,104890.05,3.0,512.3,20.6,26.6,25.0,18.5,58.6,18.08,248083.93,3.0,0.00121,106276.0,42.83873,106279.0,42.83994,14642.6,37291.0,15.03,P 2,1503.68,356.53623,23.71,10.16,0.11,1.98,5.7,7.79,1.72,0.0,0.06,1.01,0.0,327.21,1
2024,Jawa Tengah,Kab. Kudus,438.91,160202.33,1071626.678,30.65,870237.7815,24.89,352430.568,10.08,455222.817,13.02,183207.954,5.24,189850.9905,5.43,126567.327,3.62,201738.5295,5.77,45452.355,1.3,239.52,14.94,90.56,25.76,30.85,14.82,20.94,160202.33,33988.75,21.21614,31179.0,19.46226,65167.75,40.6784,32913.75,31179.0,19.46,P 2,425.2,6.29169,1.48,0.05,0.01,0.12,5.73,0.0,0.38,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Tengah,Kab. Jepara,432.65,157915.99,1863896.189,53.31,33564.816,0.96,307327.8465,8.79,816743.856,23.36,24124.7115,0.69,85310.574,2.44,32865.549,0.94,40557.486,1.16,291943.9725,8.35,87.84,1.11,7.88,48.07,5.79,26.25,1.55,157915.99,0.0,0.0,79780.0,50.52053,79780.0,50.52053,10200.0,23143.0,14.66,P 2,1020.25,184.82179,18.12,1.95,177.69,0.36,0.19,2.92,1.61,0.0,0.0,0.0,0.02,0.09,0
2024,Jawa Tengah,Kab. Demak,626.49,228667.03,1387695.362,39.69,451027.215,12.9,422357.268,12.08,625494.3315,17.89,113980.521,3.26,87058.7415,2.49,61185.8625,1.75,82513.506,2.36,265022.193,7.58,493.92,12.6,48.15,36.26,12.32,17.22,6.02,228667.03,5966.666667,2.60933,156.0,0.06822,6122.67,2.67755,5966.666667,156.0,0.07,P 2,897.43,0.7374,0.08,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1
2024,Jawa Tengah,Kab. Semarang,538.96,196718.94,2152343.826,61.56,404875.593,11.58,148594.2375,4.25,647870.8755,18.53,9440.1045,0.27,6293.403,0.18,6885.165,3.5,13286.073,0.38,113630.8875,3.25,371.0,10.0,85.0,10.0,10.0,24.0,20.0,196718.94,172.0,0.08743,117209.0,59.58196,117381.0,59.66939,171.0,28149.0,14.4,P 2,1019.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Jawa Tengah,Kab. Temanggung,405.9,148153.14,1082115.683,30.95,599971.086,17.16,257330.256,7.36,672694.854,19.24,264672.5595,7.57,66080.7315,1.89,73423.035,2.1,70625.967,2.02,409420.8285,11.71,281.41,10.92,13.29,11.14,48.16,9.0,40.98,148153.14,24476.0,16.52074,21830.0,14.73475,46306.0,31.2555,24260.0,21830.0,31.11,P 2,870.65,171.59433,19.71,0.11,0.05,0.01,31.05,0.0,0.43,0.0,0.0,0.02,0.05,139.87,1
2024,Jawa Tengah,Kab. Kendal,437.22,159584.72,1070228.144,30.61,527247.318,15.08,331802.1915,9.49,804856.317,23.02,10139.3715,0.29,279706.8,8.0,37410.7845,1.07,30418.1145,0.87,404525.9595,11.57,91.9525,16.21,30.0525,17.7175,21.95,17.265,13.3275,159584.72,4190.25,2.62572,1178.0,0.73817,5368.25,3.36389,3125.0,1178.0,0.74,P 2,1002.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Tengah,Kab. Batang,472.46,172449.11,810800.0865,23.19,173418.216,4.96,764998.098,21.88,679687.524,19.44,7135.077375,4.1375,7816.250925,4.5325,5244.5025,0.15,12586.806,0.36,1049599.767,30.02,104.76,3.24,4.14,3.43,60.54,3.58,34.58,172449.11,60.0,0.03479,13046.0,7.56513,13106.0,7.59992,84.75,13046.0,7.57,P 2,857.0,0.05745,0.01,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Tengah,Kab. Pekalongan,402.95,147078.06,1090856.52,31.2,451027.215,12.9,363618.84,10.4,933521.445,26.7,94401.045,2.7,90904.71,2.6,69926.7,2.0,45452.355,1.3,356626.17,10.2,204.74,56.37,27.6,60.44,15.31,35.42,3.06,147078.06,1728.0,1.17489,4697.0,3.19354,6425.0,4.36843,22.0,4697.0,3.21,P 2,836.13,0.20572,0.02,0.17,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Tengah,Kab. Pemalang,472.32,172397.83,804157.05,23.0,559413.6,16.0,384596.85,11.0,734230.35,21.0,174816.75,5.0,209780.1,6.0,209780.1,6.0,314670.15,9.0,104890.05,3.0,36.0,11.0,24.0,8.0,7.0,12.0,2.0,172397.83,1351.0,0.78365,67077.0,38.90826,68428.0,39.69191,1351.0,67077.0,39.69,P 2,1115.0,150.164,13.47,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0
2024,Jawa Tengah,Kab. Tegal,661.94,241609.56,1836974.409,52.54,118525.7565,3.39,155936.541,4.46,807303.7515,23.09,7342.3035,0.21,144748.269,4.14,7127.495,2.95,32515.9155,0.93,392988.054,11.24,386.25,30.605,72.5,24.1,10.25,29.3,6.0,241609.56,549.0,0.22723,41117.0,17.01795,41666.0,17.24518,549.0,41117.0,17.24,P 2,876.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Tengah,Kab. Brebes,1021.54,372861.55,174816.75,5.0,1748167.5,50.0,174816.75,5.0,874083.75,25.0,139853.4,4.0,139853.4,4.0,34963.35,1.0,34963.35,1.0,174816.75,5.0,25.0,3.0,45.0,2.0,10.0,9.0,6.0,372861.55,5.0,0.00134,6075.0,1.62929,6080.0,1.63063,2019.333333,6075.0,1.63,P 2,1769.62,1.78956,0.1,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Tengah,Kota Magelang,80.86,29515.1,1557267.609,44.54,479697.162,13.72,734579.9835,21.01,457670.2515,13.09,130063.662,3.72,0.0,0.0,349.6335,0.01,88806.909,2.54,47899.7895,1.37,6.3,7.51,11.15,6.64,7.68,8.64,14.03,29515.1,13.0,0.04405,27954.0,94.71084,27967.0,94.75489,13.0,4991.0,16.95,P 2,18.12,1.87466,10.35,0.79,0.69,0.05,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0
2024,Jawa Tengah,Kota Surakarta,420.17,153360.91,1334900.703,38.18,197193.294,5.64,476900.094,13.64,794716.9455,22.73,127266.594,3.64,254183.5545,7.27,2494.832018,1.626770833,3490.56026,2.276041667,311173.815,8.9,148.51,74.26,2.75,74.26,3.44,0.13,54.46,153360.91,15416.0,10.05211,26368.0,17.19343,41784.0,27.24553,10463.0,14976.0,16.59,P 2,46.72,0.51202,1.1,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Tengah,Kota Salatiga,115.06,41995.35,524450.25,15.0,419560.2,12.0,860098.41,24.6,451376.8485,12.91,430049.205,12.3,215374.236,6.16,69926.7,2.0,262924.392,7.52,262574.7585,7.51,2541.205103,462.8698485,1635.945142,587.8350487,713.1069156,360.1584817,0.75,41995.35,270.0,0.64293,40120.0,95.53439,40390.0,96.17731,30.0,11533.0,27.53,P 2,54.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Jawa Tengah,Kota Semarang,1189.71,434243.97,2125771.68,60.8,58670.23664,13.51089172,356626.17,10.2,601369.62,17.2,41956.02,1.2,171320.415,4.9,34963.35,1.0,62934.03,1.8,101393.715,2.9,72.0,0.5,2.6,8.0,9.0,6.6,1.3,434243.97,94157.0,21.68297,25112.0,5.78292,119269.0,27.4659,94133.0,25112.0,27.46,P 2,373.7,109.31421,29.25,2.15,28.69,14.65,9.98,5.37,4.32,0.46,0.28,43.41,0.0,0.0,0
2024,Daerah Istimewa Yogyakarta,Kab. Kulon Progo,216.92,79177.19,2125771.68,60.8,0.0,0.0,356626.17,10.2,601369.62,17.2,41956.02,1.2,171320.415,4.9,34963.35,1.0,62934.03,1.8,101393.715,2.9,137.08,0.24,21.56,10.65,12.35,7.31,18.05654167,79177.19,15718.0,19.85168,20397.0,25.76121,36115.0,45.61288,15262.0,9312.0,31.04,P 2,586.3,0.70847,0.12,0.01,0.05,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.02,0.34,0
2024,Daerah Istimewa Yogyakarta,Kab. Bantul,421.52,153853.22,2044307.075,58.47,4923.296,3.2,429000.3045,12.27,918137.571,26.26,7691.937,0.22,51396.1245,1.47,9440.1045,0.27,27970.68,0.8,8391.204,0.24,324.61,0.95,12.03,53.39,40.19,3.085,22.87333333,153853.22,32907.5,21.38889,55769.0,36.24819,88676.5,57.63708,32907.5,30722.0,19.97,P 2,506.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Daerah Istimewa Yogyakarta,Kab. Gunungkidul,368.0,134318.32,1643277.45,47.0,62934.03,1.8,524450.25,15.0,524450.25,15.0,34963.35,1.0,34963.35,1.0,6992.67,0.2,34963.35,1.0,629340.3,18.0,300.0,6300.0,13200.0,4750.0,1.0,29.0,28.0,134318.32,108.0,0.08041,46661.0,34.73912,46769.0,34.81952,2.0,26951.0,20.07,P 2,1485.0,0.02267,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1
2024,Daerah Istimewa Yogyakarta,Kab. Sleman,601.79,219653.64,10211697.72,46.49,14524.62075,6.6125,3751684.171,17.08,7198049.783,32.77,217457.1036,0.99,35144.5824,0.16,6589.6092,0.03,125202.5748,0.57,419538.4524,1.91,413.23,2.53,56.2,1.0,115.28,10.34125,13.55,219653.64,1305.0,0.59412,48573.0,22.11345,49878.0,22.70757,1305.0,30002.0,14.25,P 2,574.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Daerah Istimewa Yogyakarta,Kota Yogyakarta,332.48,121356.66,5641871.123,46.49,0.0,0.0,2072771.753,17.08,3976857.748,32.77,120143.0934,0.99,19417.0656,0.16,3640.6998,0.03,69173.2962,0.57,231791.2206,1.91,191.2975,1.5875,30.2775,65.79,24.08,1.125,9.6675,121356.66,155.0,0.12772,101859.0,83.93359,102014.0,84.06131,155.0,45374.0,37.52,P 2,32.5,2.62935,8.09,0.48,0.17,0.75,0.43,0.0,0.34,0.11,0.0,0.0,0.0,0.34,0
2024,Jawa Timur,Kab. Pacitan,304.67,111204.15,2384500.47,68.2,101393.715,2.9,286699.47,8.2,601369.62,17.2,10489.005,0.3,6992.67,0.2,10489.005,0.3,17481.675,0.5,76919.37,2.2,19.62,0.66,6.22,1.25,0.91,1.41,1.15,111204.15,554.0,0.49818,32533.0,29.2552,33087.0,29.75339,552.0,21136.0,19.5,P 2,1390.0,592.25341,42.61,0.19,583.99,4.55,0.94,0.04,0.09,0.0,0.0,2.45,0.01,0.0,0
2024,Jawa Timur,Kab. Ponorogo,383.8,140087.0,699267.0,20.0,877929.7185,25.11,577944.1755,16.53,765347.7315,21.89,16782.408,0.48,231457.377,6.62,49997.5905,1.43,20978.01,0.6,256630.989,7.34,37.5,3.22,16.4,7.29,5.25,15.74,14.6,140087.0,1941.0,1.38557,43795.0,31.26272,45736.0,32.64828,1928.0,32115.0,24.3,P 2,137178.0,0.11565,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Timur,Kab. Trenggalek,302.44,110391.91,1573350.75,45.0,419560.2,12.0,454523.55,13.0,734230.35,21.0,69926.7,2.0,34963.35,1.0,104890.05,3.0,34963.35,1.0,69926.7,2.0,124.14,19.75,44.86,56.17,19.72,18.87,10.44,110391.91,3513.0,3.1823,47140.0,42.7024,50653.0,45.8847,2774.0,9910.0,11.49,P 2,1261.4,0.29705,0.02,0.04,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Timur,Kab. Tulungagung,450.4,164395.27,635284.0695,18.17,1566707.714,44.81,440538.21,12.6,604865.955,17.3,45452.355,1.3,20978.01,0.6,32166.282,0.92,20978.01,0.6,129364.395,3.7,75621.82,1972.74,37153.33,27289.61,5096.25,15946.34,1315.16,164395.27,28402.75,17.27711,49798.0,30.29163,78200.75,47.56873,28101.75,49798.0,30.29,P 2,1055.65,0.51689,0.05,0.02,0.04,0.02,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.13,2
2024,Jawa Timur,Kab. Blitar,417.0,152206.64,1398534.0,40.0,524450.25,15.0,403826.6925,11.55,524450.25,15.0,31467.015,0.9,67828.899,1.94,18180.942,0.52,32166.282,0.92,495430.6695,14.17,93.92,397.0938861,46.73,996.1054519,77.88,1270.771028,4.55,152206.64,10.0,0.00657,92946.0,61.06567,92956.0,61.07224,4870.6,11460.0,7.53,P 2,1588.79,1.9515,0.12,0.06,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0
2024,Jawa Timur,Kab. Kediri,673.78,245930.28,1584539.022,45.32,435992.9745,12.47,149643.138,4.28,584587.212,16.72,349633.5,10.0,35662.617,1.02,22026.9105,0.63,56640.627,1.62,277608.999,7.94,354.32,13.04,27.22,52.66,135.54,80.16,13.85,245930.28,67.0,0.02724,72657.0,29.54374,72724.0,29.57098,12901.25,22068.0,8.97,P 2,1563.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Timur,Kab. Malang,976.0,356238.93,1584539.022,45.32,435992.9745,12.47,149643.138,4.28,584587.212,16.72,349633.5,10.0,35662.617,1.02,22026.9105,0.63,56640.627,1.62,277608.999,7.94,812.63,24.605,112.29,23.995,25.155,25.82,9.76,356238.93,30459.0,8.55016,155340.0,43.60557,185799.0,52.15573,29780.0,42190.0,11.84,P 2,3530.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Jawa Timur,Kab. Lumajang,545.7,199180.68,1513913.055,43.3,568154.4375,16.25,325159.155,9.3,534939.255,15.3,40907.1195,1.17,78667.5375,2.25,80415.705,2.3,45452.355,1.3,308726.3805,8.83,177.9525,2.195,132.1275,6.4425,145.275,19.23,32.105,199180.68,54.0,0.02711,98484.0,49.44455,98538.0,49.47167,19587.8,23294.0,11.7,P 2,99999.99,4.1435,0.0,0.08,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Jawa Timur,Kab. Jember,835.52,304964.95,1748167.5,50.0,349633.5,10.0,174816.75,5.0,1048900.5,30.0,69926.7,2.0,34963.35,1.0,34963.35,1.0,34963.35,1.0,9148.95,3.0,151.0,10.0,20.0,8.0,6.0,6.0,2320.929409,304964.95,4.0,0.00131,75742.0,24.8363,75746.0,24.83761,1374.0,2742.0,0.9,P 2,3306.69,0.0086,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
