Tahun,Provinsi,Kabupaten/Kota,Timbulan Sampah Harian(ton),Timbulan Sampah Tahunan(ton),Sisa Makanan,Sisa Makanan (%),KayuRanting,KayuRanting (%),KertasKarton,KertasKarton (%),Plastik,Plastik(%),Logam,Logam(%),Kain,Kain(%),Karet Kulit,Karet Kulit (%),Kaca,Kaca(%),Lainnya,Lainnya(%),Rumah Tangga(ton),Perkantoran(ton),Pasar(ton),Perniagaan(ton),Fasilitas Publik(ton),Kawasan(ton),Lain(ton),Timbulan Sampah Tahunan (ton/tahun)(A),Pengurangan Sampah Tahunan (ton/tahun)(B), %Pengurangan Sampah(B/A) ,Penanganan Sampah Tahunan (ton/tahun)(C),%Penanganan Sampah(C/A),Sampah Terkelola Tahunan (ton/tahun)(B+C),%Sampah Terkelola(B+C)/A,Daur ulang Sampah Tahunan (ton/tahun)(D),Bahan baku Sampah Tahunan (ton/tahun)(E),Recycling Rate(D+E)/A,P1/P2,Luas Wilayah (km2)(A),Luas RTH (km2)(B),% RTH(B/A),Taman Kota (km2),Hutan Kota (km2),Jalur hijau di Jalan (km2),Sempadan Sungai (km2),Sempadan Pantai (km2),Tempat Pemakaman Umum (km2),Sempadan Rel Kereta Api (km2),Jalur Hijau Jaringan Listrik Tegangan Tinggi (km2),Pengaman Sumber_Air Baku Mata Air (km2),Kebun Bibit (km2),Lainlain (km2),%Pengurangan Sampah(B/A),%Penanganan Sampah(C/A).1,%Sampah Terkelola(B+C)/A.1
2020,Sulawesi Selatan,Kab. Sidenreng Rappang,132.41,48328.34,1957947.6,56.0,335648.16,9.6,216772.77,6.2,230758.11,6.6,157335.075,4.5,125868.06,3.6,146846.07,4.2,153838.74,4.4,171320.415,4.9,92.25,3.54,6.7,3.19,6.47,1.96,8.65,48328.34,8584.0,17.76,24196.0,50.06586,32780.0,67.8277,8561.0,288.0,18.31,P 2,1883.25,0.24,0.01,0.05,0.04,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.76183498,50.06586198,67.82769696
2020,Sulawesi Selatan,Kab. Enrekang,113.39,41386.62,1957947.6,56.0,335648.16,9.6,216772.77,6.2,230758.11,6.6,157335.075,4.5,125868.06,3.6,146846.07,4.2,153838.74,4.4,171320.415,4.9,90.0,1.0,13.0,2.0,2.4,1.0,10.0,41386.62,8739.0,21.12,7118.0,17.1988,15857.0,38.31432,3627.0,6935.0,25.52,P 2,1786.01,0.04944,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11551994,17.19879517,38.31431511
2020,Sulawesi Selatan,Kab. Luwu,148.46,54189.65,1398534.0,40.0,349633.5,10.0,874083.75,25.0,524450.25,15.0,104890.05,3.0,34963.35,1.0,69926.7,2.0,69926.7,2.0,69926.7,2.0,132.15,0.15,12.67,0.81,1.57,0.99,0.12,54189.65,3481.0,6.42,12476.0,23.02285,15957.0,29.44658,752.0,3016.4875,1.39,P 2,3000.25,0.19736,0.01,0.18,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423735898,23.02284661,29.44658251
2020,Sulawesi Selatan,Kab. Luwu Utara,131.83,48119.56,1328607.3,38.0,1461817.664,41.81,150342.405,4.3,243694.5495,6.97,15383.874,0.44,17831.3085,0.51,6293.403,0.18,34963.35,1.0,237401.1465,6.79,47253.32,2.34,2.34,7.0,1.845,5.022994792,2.81,48119.56,357.0,0.74,6603.0,13.72207,6960.0,14.46397,356.0,3016.4875,0.74,P 2,7502.58,0.09832,0.0,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7419020457,13.72207061,14.46397265
2020,Sulawesi Selatan,Kab. Luwu Timur,119.87,43752.26,1398534.0,40.0,349633.5,10.0,874083.75,25.0,524450.25,15.0,104890.05,3.0,34963.35,1.0,69926.7,2.0,69926.7,2.0,69926.7,2.0,16.0,4.0,8.0,4.0,2.0,2.0,6.0,43752.26,3657.0,8.36,24638.0,56.31252,28295.0,64.67094,2576.0,183.0,6.31,P 2,6944.88,7.55861,0.11,0.11,7.4,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,8.35842537,56.31251963,64.670945
2020,Sulawesi Selatan,Kota Makassar,996.71,363800.57,3201445.016,8.8,4365606.84,12.0,3638005.7,10.0,12733019.95,35.0,4001806.27,11.0,545700.855,1.5,4365606.84,12.0,2182803.42,6.0,1346062.109,3.7,0.0,0.01,46.0009571,0.015,0.0,0.0,0.01,363800.57,4456.0,1.22,255785.0,70.30913,260241.0,71.53397,2591.0,666.0,0.71,P 2,175.77,4.691,2.67,0.19,0.78,0.58,2.41,0.0,0.71,0.0,0.0,0.0,0.0,0.02,1.224846899,70.30912568,71.53397258
2020,Sulawesi Selatan,Kota Parepare,74.76,27286.67,1828583.205,52.3,377604.18,10.8,416063.865,11.9,480746.0625,13.75,89156.5425,2.55,57689.5275,1.65,66430.365,1.9,97897.38,2.8,82163.8725,2.35,32.3,5.4,14.1,7.9,3.2,7.7,2.0,27286.67,2808.0,10.29,20221.0,74.10578,23029.0,84.39652,1749.333333,557.25,8.4531506885963,P 2,99.33,20.57875,20.72,0.18,7.5,0.01,2.32,5.05,0.23,0.0,0.0,5.29,0.0,0.0,10.29073903,74.10578132,84.39652035
2020,Sulawesi Selatan,Kota Palopo,106.37,38823.96,699267.0,20.0,1048900.5,30.0,524450.25,15.0,699267.0,20.0,174816.75,5.0,174816.75,5.0,776.48,2.0,174816.75,5.0,1164.72,3.0,10.0,0.09,15.0,3.0,2.0,3.0,3.0,38823.96,1947.0,5.02,18487.0,47.6175,20434.0,52.63245,473.0,237.0,1.83,P 2,247.5,1.0127,0.41,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01494438,47.61750218,52.63244656
2020,Sulawesi Tenggara,Kab. Buton,40.7,14856.67,699267.0,20.0,1048900.5,30.0,524450.25,15.0,699267.0,20.0,174816.75,5.0,174816.75,5.0,0.0,0.0,174816.75,5.0,0.0,0.0,7059.0,882.0,5294.0,882.0,1765.0,882.0,883.0,14856.67,3454.287879,23.25075,4624.0,31.12407,8078.29,54.37482,2099.72807,3382.7619047619046,36.902549324726905,P 2,1182.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25075457,31.12406751,54.37482208
2020,Sulawesi Tenggara,Kab. Kolaka Utara,60.52,22088.34,699267.0,20.0,1048900.5,30.0,524450.25,15.0,699267.0,20.0,174816.75,5.0,174816.75,5.0,0.0,0.0,174816.75,5.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,22088.34,1481.0,6.71,7340.0,33.2302,8821.0,39.9351,564.0,40.0,2.74,P 2,339162.0,0.65627,0.0,0.15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.704894981,33.230202,39.93509698
2020,Gorontalo,Kab. Gorontalo,146.59,53506.23,2237654.4,64.0,419560.2,12.0,454523.55,13.0,34963.35,1.0,34963.35,1.0,34963.35,1.0,34963.35,1.0,34963.35,1.0,209780.1,6.0,4.6,0.4,0.2,0.4,0.8,0.7,0.7,53506.23,458.0,0.86,6253.0,11.68649,6711.0,12.54246,438.0,59.0,0.93,P 2,1751.0,0.9898,0.06,0.06,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8559750893,11.68648959,12.54246468
2020,Gorontalo,Kab. Pohuwato,58.99,21532.96,1193299.136,34.13,499975.905,14.3,356626.17,10.2,1254834.632,35.89,366.061,1.7,483.2962222,2.244444444,896.311125,4.1625,41956.02,1.2,149643.138,4.28,6.4,1.1,3.3,1.2,0.9,0.5,1.5,21532.96,155.0,0.72,11242.0,52.20834,11397.0,52.92816,155.0,8095.0,38.32,P 2,445743.0,0.02976,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7198267215,52.2083355,52.92816222
2020,Sulawesi Barat,Kab. Pasangkayu,71.4,26062.17,174816.75,5.0,209780.1,6.0,1048900.5,30.0,1398534.0,40.0,314670.15,9.0,1303.1,5.0,521.24,2.0,521.24,2.0,349633.5,10.0,1.2,0.2,0.9,8.89,0.7,14.33,9.0,26062.17,4325.0,16.59,1376.0,5.27968,5701.0,21.87462,4289.0,1376.0,21.74,P 2,3043.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.59493434,5.279683158,21.8746175
2020,Sulawesi Barat,Kab. Polewali Mandar,179.15,65391.5,2051649.378,58.68,501724.0725,14.35,316418.3175,9.05,339144.495,9.7,194046.5925,5.55,15733.5075,0.45,12237.1725,0.35,9440.1045,0.27,55941.36,1.6,110.23,5.46,12.86,8.93,19.88,14.5,7.14,65391.5,11105.0,16.98,23563.0,36.03374,34668.0,53.01606,3201.0,1663.0,7.44,P 2,2022.3,25.98761,1.29,0.4,2.08,0.09,21.12,1.34,0.05,0.0,0.0,0.83,0.0,0.06,16.98232951,36.03373527,53.01606478
2020,Maluku,Kab. Buru Selatan,30.79,11238.06,699267.0,20.0,664303.65,19.0,559413.6,16.0,804157.05,23.0,174816.75,5.0,139853.4,4.0,69926.7,2.0,244743.45,7.0,139853.4,4.0,4.16,0.41,2.51,9.92,1.42,11.13871795,1.05,11238.06,1968.0,17.51,7107.0,63.24045,9075.0,80.75237,237.8823529,1628.923076923077,16.611456335195548,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.51191932,63.24045253,80.75237185
2020,Maluku,Kota Ambon,270.56,98753.56,1363570.65,39.0,314670.15,9.0,430049.205,12.3,555917.265,15.9,244743.45,7.0,150342.405,4.3,104890.05,3.0,174816.75,5.0,157335.075,4.5,53.07,10.21,40.82,27.78,20.49,6.67,4.16,98753.56,11895.0,12.05,59568.0,60.31985,71463.0,72.36499,1080.0,3488.0,1.09,P 2,45.47,1.67342,3.68,0.19,0.12,0.86,0.25,0.12,0.13,0.0,0.0,0.0,0.0,0.0,12.04513539,60.31985075,72.36498613
2020,Maluku Utara,Kab. Halmahera Utara,138.35,50496.51,1739776.296,49.76,553120.197,15.82,445433.079,12.74,463963.6545,13.27,32166.282,0.92,22026.9105,0.63,7691.937,0.22,79017.171,2.26,153139.473,4.38,147.9,9.2,12.6,5.0,8.0,2.5,0.01,50496.51,517.0,1.02383,12775.0,25.29878,13292.0,26.32261,517.0,99.0,1.2198862852106016,P 2,22507.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023833132,25.29877807,26.32261121
2020,Maluku Utara,Kota Tidore Kepulauan,45.9,16753.21,1188753.9,34.0,874083.75,25.0,419560.2,12.0,412567.53,11.8,80415.705,2.3,27970.68,0.8,52445.025,1.5,202787.43,5.8,237750.78,6.8,36.32,6.36,18.16,13.62,9.06,5.47,1.82,16753.21,1707.0,10.19,9056.0,54.05531,10763.0,64.2444,1596.0,55.0,9.53,P 2,2875.09,15.3429,0.53,5.36,9.89,0.07,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,10.18909212,54.05531238,64.24440451
2020,Papua,Kab. Biak Numfor,58.38,21308.99,417112.7655,11.93,1272316.307,36.39,842966.3685,24.11,438440.409,12.54,394386.588,11.28,699.267,0.02,4894.869,0.14,125518.4265,3.59,0.0,0.0,27.47,3.64,9.75,3.08,3.57,6.62,5.0,21308.99,4687.0,22.0,15983.0,75.0059,20670.0,97.00131,3908.0,18.0,18.34,P 2,2269.84,680.99592,30.0,0.02,7.6,0.88,667.16,2.23,0.03,0.0,0.0,2.85,0.0,0.23,21.99541133,75.00590127,97.00131259
2020,Papua,Kab. Keerom,25.49,9305.16,349633.5,10.0,279706.8,8.0,349633.5,10.0,1223717.25,35.0,349633.5,10.0,174816.75,5.0,524450.25,15.0,69926.7,2.0,174816.75,5.0,15.0,15.0,25.0,15.0,10.0,10.0,10.0,9305.16,4.0,0.04299,3022.0,32.4766,3026.0,32.51959,2.0,502.73333333333335,5.42423057027857,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04298690189,32.47660438,32.51959128
2020,Papua,Kota Jayapura,253.27,92442.31,2321216.807,66.39,369912.243,10.58,167474.4465,4.79,230758.11,6.6,151740.939,4.34,71674.8675,2.05,37760.418,1.08,16083.141,0.46,129714.0285,3.71,165.15,46.1,23.21,9.61,6.7,2.5,4.306851852,92442.31,5077.0,5.49,67532.0,73.05313,72609.0,78.5452,4090.0,502.73333333333335,4.42,P 2,490.0,0.04885,0.01,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.492073922,73.05312903,78.54520295
2020,Papua Barat,Kab. Manokwari,156.67,57182.95,1538387.4,44.0,1143.66,2.0,384596.85,11.0,909047.1,26.0,1906.1,3.333333333,953.05,1.666666667,1429.575,2.5,953.05,1.666666667,664303.65,19.0,128.35,2.0,19.8,4.4,4.12,3.0,2.765,57182.95,14.0,0.03,39307.0,68.73902,39321.0,68.7635,14.0,1095.0,0.03,P 2,4650.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02448282224,68.73902098,68.76350381
2020,Papua Selatan,Kab. Asmat,44.04,16075.33,699267.0,20.0,349633.5,10.0,524450.25,15.0,1398534.0,40.0,139853.4,4.0,104890.05,3.0,104890.05,3.0,104890.05,3.0,69926.7,2.0,28.0,3.0,4.4,2.73,1.27,3.62,1.02,16075.33,123.8,0.77012,2738.0,17.03231,2861.8,17.80243,142.3333333,50.0,1.196450295577136,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7701241592,17.03230976,17.80243392
2020,Papua Barat Daya,Kab. Sorong Selatan,21.72,7929.55,699267.0,20.0,349633.5,10.0,524450.25,15.0,1398534.0,40.0,139853.4,4.0,104890.05,3.0,104890.05,3.0,104890.05,3.0,69926.7,2.0,1.22,0.625,1.2,0.5,0.9,1.0,1.35,7929.55,3.0,0.04,1132.0,14.27572,1135.0,14.31355,392.5,1040.5,18.07164340977735,P 2,7789.92,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03783316834,14.27571552,14.31354869
2020,Papua Barat Daya,Kab. Raja Ampat,33.13,12090.99,699267.0,20.0,349633.5,10.0,524450.25,15.0,1398534.0,40.0,139853.4,4.0,104890.05,3.0,104890.05,3.0,104890.05,3.0,69926.7,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.35,12090.99,11.0,0.09,548.0,4.5323,559.0,4.62328,7.0,548.0,4.59,P 2,67379600.0,77.63751,0.0,0.0,0.0,75.15,1.24,0.83,0.0,0.0,0.0,0.0,0.0,0.15,0.09097683482,4.532300498,4.623277333
2019,Aceh,Kab. Aceh Selatan,95.93,35013.28,699267.0,20.0,349633.5,10.0,524450.25,15.0,1398534.0,40.0,139853.4,4.0,104890.05,3.0,104890.05,3.0,104890.05,3.0,69926.7,2.0,19.0,1.0,2.1,1.4,8.0,2.2,1.3,35013.28,1841.0,5.26,12826.0,36.63182,14667.0,41.88982,68.0,3039.402985074627,8.874926842257072,P 2,4173.82,0.04107,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,5.258004963,36.63181513,41.88982009
2019,Aceh,Kab. Aceh Tengah,100.97,36853.74,699267.0,20.0,699267.0,20.0,349633.5,10.0,874083.75,25.0,174816.75,5.0,349633.5,10.0,174816.75,5.0,104890.05,3.0,69926.7,2.0,14520.0,5000.0,16030.0,11322.0,10230.0,11320.0,29165.0,36853.74,2497.0,6.77,22229.0,60.31681,24726.0,67.09224,1053.0,1166.0,2.86,P 2,4527.53,1.11171,0.02,0.32,0.02,0.02,0.6,0.15,0.01,0.0,0.0,0.0,0.0,0.0,6.775431747,60.31680909,67.09224084
2019,Aceh,Kab. Simeulue,43.96,16044.14,201039.2625,5.75,506968.575,14.5,463264.3875,13.25,1232458.088,35.25,655562.8125,18.75,122371.725,3.5,131112.5625,3.75,78667.5375,2.25,104890.05,3.0,26.37,4.4,5.71,3.52,2.2,0.44,1.32,16044.14,219.0,1.36,4938.0,30.77759,5157.0,32.14258,219.0,625.0,1.36,P 2,1838.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.364984349,30.77759232,32.14257667
2019,Aceh,Kab. Gayo Lues,37.64,13738.6,1398534.0,40.0,489486.9,14.0,419560.2,12.0,594376.95,17.0,104890.05,3.0,104890.05,3.0,69926.7,2.0,69926.7,2.0,244743.45,7.0,38.0,3.0,16.0,7.0,5.0,16.0,15.0,13738.6,15.0,0.11,5946.0,43.27952,5961.0,43.3887,1277.666667,3039.402985074627,31.42292265641788,P 2,5549.91,0.89272,0.02,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091814304,43.27951902,43.38870045
2019,Aceh,Kab. Bener Meriah,64.89,23683.1,1398534.0,40.0,489486.9,14.0,419560.2,12.0,594376.95,17.0,104890.05,3.0,104890.05,3.0,69926.7,2.0,69926.7,2.0,244743.45,7.0,37.22333333,0.2466666667,3.323333333,20.39333333,2.303333333,0.8033333333,1.333333333,23683.1,667.0,2.81,11142.0,47.04621,11809.0,49.86256,409.0,1715.0,8.968420519273238,P 2,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.816354278,47.04620594,49.86256022
2019,Aceh,Kota Banda Aceh,238.6,87088.96,1230709.92,35.2,402078.525,11.5,104890.05,3.0,237750.78,6.8,157335.075,4.5,262225.125,7.5,325159.155,9.3,157335.075,4.5,618851.295,17.7,182.57,0.55,8.85,44.31,2.27,0.0,0.05,87088.96,11769.0,13.51,69381.0,79.66681,81150.0,93.18058,11635.0,15283.0,13.36,P 2,59.02,2.21849,3.76,0.93,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51376799,79.66681426,93.18058225
2019,Aceh,Kota Sabang,21.61,7886.51,1230709.92,35.2,402078.525,11.5,104890.05,3.0,237750.78,6.8,157335.075,4.5,262225.125,7.5,325159.155,9.3,157335.075,4.5,618851.295,17.7,1.06,0.02,0.03,0.03,0.36,0.03,0.32,7886.51,25.66666667,0.32545,6380.0,80.89763,6405.67,81.22308,2397.791667,3039.402985074627,68.94297543621484,P 2,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325450252,80.89763406,81.22308431
2019,Aceh,Kota Langsa,94.58,34522.61,586884.37,17.0,690452.2,20.0,69045.22,2.0,241658.27,7.0,414271.32,12.0,207135.66,6.0,276180.88,8.0,172613.05,5.0,794020.03,23.0,11.4,1.0,16.0,12.0,6.0,2.0,762.676453,34522.61,6982.0,20.22,17841.0,51.67917,24823.0,71.9036,637.0,153.0,2.29,P 2,239.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.22442683,51.67917489,71.90360173
2019,Sumatera Utara,Kab. Langkat,416.71,152099.15,3483070.535,22.9,3026773.085,19.9,2570475.635,16.9,2220647.59,14.6,152099.15,1.0,456297.45,3.0,304198.3,2.0,304198.3,2.0,2692154.955,17.7,8.0,5.4,5.4,6.0,3.9,1.9,2.8,152099.15,2184.0,1.44,20075.0,13.19863,22259.0,14.63453,648.0,412.0,0.43,P 2,6273.29,0.08584,0.0,0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43590546,13.19862734,14.6345328
2019,Sumatera Utara,Kab. Deli Serdang,1077.81,393401.56,716748.675,20.5,489486.9,14.0,482494.23,13.8,1055893.17,30.2,209780.1,6.0,174816.75,5.0,104890.05,3.0,69926.7,2.0,192298.425,5.5,506.8175,56.3525,195.0125,59.095,102.63,29.035,90.1775,393401.56,8549.0,2.17,149760.0,38.06797,158309.0,40.24107,8549.0,110.0,2.2,P 2,2497.72,418.00092,16.74,12.81,368.51,6.34,0.0,21.13,9.21,0.0,0.0,0.0,0.0,0.0,2.173097636,38.06797309,40.24107073
2019,Sumatera Utara,Kab. Dairi,113.28,41347.64,1941514.826,55.53,384247.2165,10.99,436342.608,12.48,673394.121,19.26,11188.272,0.32,12237.1725,0.35,6992.67,0.2,18530.5755,0.53,11887.539,0.34,2.26,0.12,2.64,0.0,0.55,0.36,0.0,41347.64,147.0,0.36,9708.0,23.47897,9855.0,23.83449,36.0,72.0,0.26,P 2,1927.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3555221048,23.47897002,23.83449213
2019,Sumatera Utara,Kab. Humbang Hasundutan,56.54,20638.56,419560.2,12.0,1922984.25,55.0,349633.5,10.0,454523.55,13.0,104890.05,3.0,34963.35,1.0,6992.67,0.2,27970.68,0.8,174816.75,5.0,10.0,0.5,1.0,32.11552288,1.45,18.31882353,2.5,20638.56,365.0,1.77,10991.0,53.25468,11356.0,55.02322,767.3333333,41.0,0.2,P 2,2502.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.768534239,53.25468444,55.02321867
2019,Sumatera Utara,Kab. Samosir,82.02,29938.1,874083.75,25.0,367115.175,10.5,699267.0,20.0,1048900.5,30.0,139853.4,4.0,69926.7,2.0,34963.35,1.0,17481.675,0.5,244743.45,7.0,10.0,1.0,2.0,3.0,1.0,5.0,2.0,29938.1,1352.0,4.52,10220.0,34.1371,11572.0,38.65309,1060.0,446.6666666666667,3.54,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.515984648,34.13710289,38.65308754
2019,Sumatera Utara,Kota Medan,1704.02,621968.76,1678240.8,48.0,174816.75,5.0,594376.95,17.0,489486.9,14.0,34963.35,1.0,139853.4,4.0,69926.7,2.0,34963.35,1.0,279706.8,8.0,795.0,141.0,353.0,177.0,177.0,88.0,36.0,621968.76,1931.0,0.31,310250.0,49.88193,312181.0,50.19239,1201.0,135801.0,0.19,P 2,265.1,0.0152,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3104657539,49.88192655,50.1923923
2019,Sumatera Utara,Kota Pematangsiantar,229.79,83871.96,1678240.8,48.0,174816.75,5.0,594376.95,17.0,489486.9,14.0,34963.35,1.0,139853.4,4.0,69926.7,2.0,34963.35,1.0,279706.8,8.0,132.17,4.176666667,19.22,9.923333333,4.373333333,9.96,11.66,83871.96,15118.5,18.02569,52669.5,62.79751,67788.0,80.8232,12664.0,299.0,15.45570176254376,,79.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.02569059,62.79750706,80.82319765
2019,Sumatera Utara,Kota Tebing Tinggi,121.18,44229.35,1678240.8,48.0,174816.75,5.0,594376.95,17.0,489486.9,14.0,34963.35,1.0,139853.4,4.0,69926.7,2.0,34963.35,1.0,279706.8,8.0,75.39,9.453333333,21.55333333,8.873333333,4.306666667,3.303333333,0.32,44229.35,2891.0,6.54,31987.0,72.32076,34878.0,78.85714,2891.0,309.0,7.23,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.536383646,72.32075534,78.85713898
2019,Sumatera Barat,Kab. Pesisir Selatan,138.21,50448.4,751712.025,21.5,681785.325,19.5,762201.03,21.8,699267.0,20.0,541931.925,15.5,13985.34,0.4,45452.355,1.3,989.4464333,1.961319444,3118.850585,6.182307692,82.5,14.0,24.7,1.0,13.0,3.0,4.803283582,50448.4,8413.0,16.68,10220.0,20.25832,18633.0,36.93477,4393.0,3323.333333333333,8.71,P 2,1938.79,54.44746,2.81,0.2,0.05,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67644564,20.25832336,36.93476899
2019,Sumatera Barat,Kab. Sijunjung,94.34,34435.06,702763.335,20.1,636332.97,18.2,713252.34,20.4,664303.65,19.0,713252.34,20.4,41956.02,1.2,6992.67,0.2,17481.675,0.5,154.9575,0.45,13.6,8.4,9.6,1.2,1.0,0.6,0.36,34435.06,22927.0,66.58,6625.0,19.23911,29552.0,85.81951,22583.0,2690.0,65.58,P 2,3130.8,0.02762,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.580398,19.2391127,85.8195107
2019,Sumatera Barat,Kab. Tanah Datar,120.14,43849.48,2424358.689,69.34,4761.130042,10.85801282,301733.7105,8.63,209780.1,6.0,78317.904,2.24,54892.4595,1.57,476.5342276,1.086761905,116427.9555,3.33,310824.1815,8.89,88.3,0.28,17.75,1.54,12.27,2.517042254,4.803283582,43849.48,6947.0,15.84,15163.0,34.57966,22110.0,50.42249,6778.0,551.0,16.71,P 2,1336.0,0.11826,0.01,0.03,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.84283326,34.5796575,50.42249076
2019,Sumatera Barat,Kab. Agam,196.51,71727.17,2189754.611,62.63,174467.1165,4.99,215374.236,6.16,470956.3245,13.47,36711.5175,1.05,4894.869,0.14,12237.1725,0.35,9789.738,0.28,382149.4155,10.93,63.94699367,4.549177215,16.89672152,6.687269737,10.75854825,2.517042254,4.803283582,71727.17,1650.0,2.3,14350.0,20.00637,16000.0,22.30675,1648.0,4.0,2.3,P 2,2232.4,24.59553,1.1,0.1,0.0,1.7,3.16,4.3,0.0,0.0,12.71,2.64,0.0,0.0,2.300383523,20.00636579,22.30674931
2019,Sumatera Barat,Kab. Pasaman,86.56,31594.98,2616307.481,74.83,59437.695,1.7,356626.17,10.2,237750.78,6.8,71325.234,2.04,23775.078,0.68,23775.078,0.68,83212.773,2.38,24124.7115,0.69,51.01,4.49,12.81,3.78,0.88,11.135,13.6,31594.98,2232.0,7.06,10417.0,32.97043,12649.0,40.03484,1436.0,2822.0,4.55,P 2,3947.6,0.04881,0.0,0.0,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,7.064413397,32.97042758,40.03484098
2019,Sumatera Barat,Kab. Dharmasraya,96.33,35161.11,17510.178,49.8,2812.88,8.0,668061.09,19.0,984511.08,28.0,1547088.84,44.0,351.61,1.0,382.1163533,1.086761905,689.6195299,1.961319444,316449.99,9.0,82.13,2.29,0.62,24.46,0.09,2.675,11.2,35161.11,2922.0,8.31,19692.0,56.00506,22614.0,64.31538,857.0,2965.2587719298244,2.44,P 2,3346.0,0.0166,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310317848,56.00505786,64.31537571
2019,Sumatera Barat,Kota Solok,49.71,18143.06,1465663.632,41.92,443335.278,12.68,540883.0245,15.47,717797.5755,20.53,19579.476,0.56,23075.811,0.66,3496.335,0.1,57689.5275,1.65,224814.3405,6.43,29.26,1.27,15.78,0.44,1.28,0.06,1.62,18143.06,1658.0,9.14,15823.0,87.21241,17481.0,96.35089,1216.0,73.0,7.1,P 2,57.64,11.46583,19.89,0.12,11.31,0.02,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,9.138480499,87.2124107,96.35089119
